Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star
Trapper Creek,0.038,0.21266999999999997,0.081625,1.3252159139176,0.309289530525708,5.645414072316281,127.433472367202,0.0005,0.05,0.157690826290867,0.027932552735882004,3.55144654613829,3.5520943099435884,3.375946145605687,0.0859249595176121,0.0026733332321864102
Trapper Creek,0.038,0.21266999999999997,0.081625,0.948605408466657,0.270754200501531,5.50745457831046,111.556145690641,0.002,0.018000000000000002,0.003266787658802,0.0005931574400390001,0.762360317377082,2.0671942306516176,2.5810556803801625,0.0812338673411195,0.00019252847713439628
Trapper Creek,0.038,0.21266999999999997,0.081625,0.948605408466657,0.270754200501531,5.50745457831046,111.556145690641,0.0005,0.05,0.022323049001814997,0.004053242506933999,2.89039033714752,2.9623957983630866,2.9911250733447563,0.07166018603079681,0.00047362005375071206
Trapper Creek,0.038,0.21266999999999997,0.081625,0.948605408466657,0.270754200501531,5.50745457831046,111.556145690641,0.004,0.018000000000000002,0.002631578947368,0.000477821271143,0.38588473550247104,1.7270035151174246,2.3977689470854666,0.08649869695661043,0.0001550923843584169
Trapper Creek,0.038,0.21266999999999997,0.081625,0.948605408466657,0.270754200501531,5.50745457831046,111.556145690641,0.002,0.018000000000000002,0.009074410163339,0.001647659555664,0.762360317377082,2.0671942306516176,2.5810556803801625,0.0812338673411195,0.0005348013253733589
Trapper Creek,0.038,0.21266999999999997,0.081625,0.948605408466657,0.270754200501531,5.50745457831046,111.556145690641,0.0005,0.05,0.046733212341198,0.00848544671167,2.89039033714752,2.9623957983630866,2.9911250733447563,0.07166018603079681,0.0009915216572422543
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.016,0.087,0.154237479464922,0.027599642648381,0.11038413092445401,1.3424284272708684,2.2233607947282716,0.1092266165093504,0.0016476665970342353
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.008,0.040999999999999995,0.005625131604015001,0.00100657520247,0.22283624214561998,1.6064978898721793,2.3929518303944555,0.1025550383995034,0.00012751095587373653
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.004,0.018000000000000002,0.009163520838798001,0.0016397434749919999,0.44263935472540294,1.9226253507348334,2.5755795018647607,0.09629661209056752,0.0004731387708542288
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.002,0.018000000000000002,0.04227921495920799,0.007565549102439,0.8688498699487459,2.301106889086811,2.772262683703555,0.09042585790639088,0.002182996705129604
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.0005,0.05,0.29776906329639696,0.053283545395287006,3.26534234404871,3.2968720916291785,3.2122345585304437,0.07975114855902606,0.005534880401383306
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.004,0.018000000000000002,0.018784029038113,0.0033612614180890004,0.44263935472540294,1.9226253507348334,2.5755795018647607,0.09629661209056752,0.0009698731052319821
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.002,0.018000000000000002,0.058348457350272005,0.010441019767299999,0.8688498699487459,2.301106889086811,2.772262683703555,0.09042585790639088,0.003012697616734916
Trapper Creek,0.038,0.21266999999999997,0.081625,1.1553164377743201,0.292853294958576,5.58838682913047,120.66141458883301,0.0005,0.05,0.23684210526315802,0.042381122228077994,3.26534234404871,3.2968720916291785,3.2122345585304437,0.07975114855902606,0.004402380529835532
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.008,0.040999999999999995,0.013167684837093,0.002442507801737,0.153834366768732,1.23329530265589,2.0062816534107513,0.07873066495709208,0.0004135196385303535
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.004,0.018000000000000002,0.043680389011321,0.008102387949212,0.313169985031567,1.4763765433472957,2.1597821197637703,0.07394579460839297,0.003124529038873098
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.002,0.018000000000000002,0.059027552718001995,0.01094917290434,0.6259117275199879,1.7674952317109864,2.3251377359820413,0.06945669209497181,0.004222336539017491
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.0005,0.05,0.128226006827414,0.023784972524505,2.40985392411906,2.533769750455595,2.6951562568127865,0.061291746287644215,0.003301997091559069
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.004,0.018000000000000002,0.000998185117967,0.000185155930475,0.313169985031567,1.4763765433472957,2.1597821197637703,0.07394579460839297,7.140179970584728e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.002,0.018000000000000002,0.008983666061706,0.001666403374275,0.6259117275199879,1.7674952317109864,2.3251377359820413,0.06945669209497181,0.0006426161973526255
Trapper Creek,0.038,0.21266999999999997,0.081625,0.710746141866063,0.24136678794377103,5.39105129069645,99.44794396859258,0.0005,0.05,0.043647912885662,0.008096363868952,2.40985392411906,2.533769750455595,2.6951562568127865,0.061291746287644215,0.001123994148824009
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.008,0.040999999999999995,0.038416504167924,0.007300490151353001,0.116789822352263,1.0329436728280086,1.7826453199247603,0.06594068918436555,0.0015023921366570867
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.004,0.018000000000000002,0.007719628497101,0.001467001567057,0.243650087052026,1.2367748805322338,1.91928272526809,0.06194510587746655,0.000687659127429845
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.002,0.018000000000000002,0.025701821937404997,0.004884252276201,0.4954422611444171,1.4809337406683485,2.06649140209112,0.05819577727464878,0.0022895003889720537
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.0005,0.05,0.147762771350383,0.028080135877663996,1.95027074762548,2.123827713615943,2.3959920553660434,0.05137527171054496,0.004738537695507744
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.008,0.040999999999999995,0.024954627949182996,0.004742259076395,0.116789822352263,1.0329436728280086,1.7826453199247603,0.06594068918436555,0.0009759252596274126
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.004,0.018000000000000002,0.01923774954628,0.003655850633439,0.243650087052026,1.2367748805322338,1.91928272526809,0.06194510587746655,0.0017136853245820892
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.002,0.018000000000000002,0.039473684210526,0.007501391629934,0.4954422611444171,1.4809337406683485,2.06649140209112,0.05819577727464878,0.0035162882839303257
Trapper Creek,0.038,0.21266999999999997,0.081625,0.512530086365567,0.21191585104799102,5.26218149349903,87.3135689487933,0.0005,0.05,0.16315789473684197,0.031005752070392998,1.95027074762548,2.123827713615943,2.3959920553660434,0.05137527171054496,0.005232236966488177
Trapper Creek,0.038,0.21266999999999997,0.081625,0.29732408325074294,0.17062423250242498,5.05435353970628,70.3005962756492,0.0005,0.05,0.003593466424683,0.000710964596452,1.3462366534610302,1.5850822794100397,1.9713953378031301,0.038343050270124995,0.0001660646549412923
Trapper Creek,0.038,0.21266999999999997,0.081625,0.29732408325074294,0.17062423250242498,5.05435353970628,70.3005962756492,0.002,0.018000000000000002,0.000449183303085,8.88705745564255e-05,0.324026317142081,1.1044680728326763,1.6994639694072124,0.04340192691168167,5.766133852123372e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.29732408325074294,0.17062423250242498,5.05435353970628,70.3005962756492,0.0005,0.05,0.002245916515426,0.00044435287278199996,1.3462366534610302,1.5850822794100397,1.9713953378031301,0.038343050270124995,0.0001037904093381909
Trapper Creek,0.038,0.21266999999999997,0.081625,0.20614469772051502,0.14748085910548098,4.91920963224774,60.7650635686403,0.002,0.018000000000000002,0.000374591651543,7.614874736936909e-05,0.234387519127341,0.9076129732824261,1.4909977247608597,0.035666175328606116,6.148187073698209e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.20614469772051502,0.14748085910548098,4.91920963224774,60.7650635686403,0.0005,0.05,0.001966606170599,0.00039978092368900004,1.03019894101448,1.3032497635707274,1.7301786734758515,0.03152553772648303,0.0001162007356928416
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.0005,0.05,0.001551724137931,0.00032791825144399997,0.6748446276023051,0.9863073439731729,1.4368585917888546,0.02385871860597201,0.0001303352541937016
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.002,0.018000000000000002,0.0008072734887619999,0.00017059714700600002,0.133601730906012,0.6863236462754478,1.2375492524029175,0.02697023976166906,0.00018834997935067525
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.0005,0.05,0.001524849923217,0.00032223905545599997,0.6748446276023051,0.9863073439731729,1.4368585917888546,0.02385871860597201,0.00012807798595854746
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.002,0.018000000000000002,0.00039700544464599995,8.389721345417171e-05,0.133601730906012,0.6863236462754478,1.2375492524029175,0.02697023976166906,9.26278000482427e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.0005,0.05,0.0011910163339380001,0.000251691640363,0.6748446276023051,0.9863073439731729,1.4368585917888546,0.02385871860597201,0.00010003802405229483
Trapper Creek,0.038,0.21266999999999997,0.081625,0.12204445702959099,0.119709694739711,4.7320456580225,49.322788426655706,0.0005,0.05,0.0019872958257710002,0.00041996547991900006,0.6748446276023051,0.9863073439731729,1.4368585917888546,0.02385871860597201,0.00016692058870401217
Trapper Creek,0.038,0.21266999999999997,0.081625,0.09967435933739201,0.110441259269083,4.661672564561731,45.504007644047604,0.002,0.018000000000000002,0.00040154264972800004,8.613703432981279e-05,0.10175828014992601,0.6164114021579924,1.1520118853928614,0.024222920772506085,0.00010732000599134239
Trapper Creek,0.038,0.21266999999999997,0.081625,0.09967435933739201,0.110441259269083,4.661672564561731,45.504007644047604,0.0005,0.05,0.001204627949184,0.00025841110298900004,0.5624204467837529,0.8861507740198201,1.337860809869787,0.02143593686997655,0.00011590560647045316
Trapper Creek,0.038,0.21266999999999997,0.081625,0.09967435933739201,0.110441259269083,4.661672564561731,45.504007644047604,0.002,0.018000000000000002,0.0009074410163340001,0.000194659964587,0.10175828014992601,0.6164114021579924,1.1520118853928614,0.024222920772506085,0.00024253108698590062
Trapper Creek,0.038,0.21266999999999997,0.081625,0.09967435933739201,0.110441259269083,4.661672564561731,45.504007644047604,0.0005,0.05,0.003901996370235,0.000837037847724,0.5624204467837529,0.8861507740198201,1.337860809869787,0.02143593686997655,0.00037543812265412944
Trapper Creek,0.038,0.21266999999999997,0.081625,1.82641936854028,0.35140839811894,5.78102739278466,144.787288192966,0.016,0.087,0.27826289305441604,0.048133813273695994,0.155393371257466,1.7244597421951575,2.627349753050795,0.14031057382291118,0.0021861155578944092
Trapper Creek,0.038,0.21266999999999997,0.081625,1.82641936854028,0.35140839811894,5.78102739278466,144.787288192966,0.008,0.040999999999999995,0.170130114092228,0.029429044793070996,0.307270360424451,2.0632044115208723,2.8273225388528607,0.13171010617784448,0.002836184035025037
Trapper Creek,0.038,0.21266999999999997,0.081625,1.82641936854028,0.35140839811894,5.78102739278466,144.787288192966,0.004,0.018000000000000002,0.198228321534205,0.034289462420056004,0.601038047298956,2.468627524322012,3.042628262530244,0.1236436766085901,0.007527144789811917
Trapper Creek,0.038,0.21266999999999997,0.081625,1.82641936854028,0.35140839811894,5.78102739278466,144.787288192966,0.002,0.018000000000000002,0.39700047934148,0.068672997439344,1.16601888684836,2.9538880788213997,3.2744563701832043,0.11607799053301995,0.015074940182613718
Trapper Creek,0.038,0.21266999999999997,0.081625,1.82641936854028,0.35140839811894,5.78102739278466,144.787288192966,0.0005,0.05,1.2340551429758602,0.213466406423898,4.31141775395891,4.230067046775537,3.792893822486708,0.10232508149727176,0.01686947758243453
Trapper Creek,0.038,0.21266999999999997,0.081625,2.79201472462127,0.41607381213718897,5.96546772058434,171.430732076765,0.016,0.087,0.035299846886243,0.005917364495064999,0.208659357239976,2.1766025285500166,3.068564591988324,0.17709914722421513,0.00020859975744884061
Trapper Creek,0.038,0.21266999999999997,0.081625,2.79201472462127,0.41607381213718897,5.96546772058434,171.430732076765,0.008,0.040999999999999995,0.6161592811249029,0.103287673320031,0.40717831964523704,2.6036456758364,3.301680955461454,0.16621060254573264,0.007726260876403275
Trapper Creek,0.038,0.21266999999999997,0.081625,2.79201472462127,0.41607381213718897,5.96546772058434,171.430732076765,0.004,0.018000000000000002,0.854818914314666,0.14329453353088198,0.78843705367973,3.1146374496072085,3.5526316824696975,0.1559997293143701,0.024415287806287527
Trapper Creek,0.038,0.21266999999999997,0.081625,2.79201472462127,0.41607381213718897,5.96546772058434,171.430732076765,0.002,0.018000000000000002,1.5517413412718501,0.26012065004013696,1.5175401419504397,3.7261172560230738,3.8227937065882602,0.1464240323357627,0.04432074538084056
Trapper Creek,0.038,0.21266999999999997,0.081625,2.79201472462127,0.41607381213718897,5.96546772058434,171.430732076765,0.0005,0.05,5.12709858373446,0.8594629665068809,5.54842692643234,5.333671672287779,4.4268013803166895,0.1290212146785146,0.05271836029510483
Trapper Creek,0.038,0.21266999999999997,0.081625,2.37859266600595,0.39036468867730395,5.895142065724531,160.83805902882298,0.032,0.1978,0.435417854649311,0.073860451503097,0.094330480740525,1.6662717591677254,2.6893566824129893,0.1727999740101805,0.0012602020607754187
Trapper Creek,0.038,0.21266999999999997,0.081625,2.37859266600595,0.39036468867730395,5.895142065724531,160.83805902882298,0.008,0.040999999999999995,0.011271777448123998,0.001912045091103,0.366661573146601,2.3844709833703273,3.1136888494041415,0.15221900682452952,0.00015738697482075783
Trapper Creek,0.038,0.21266999999999997,0.081625,2.37859266600595,0.39036468867730395,5.895142065724531,160.83805902882298,0.004,0.018000000000000002,0.016544060448053,0.0028063887627479997,0.7124426274614141,2.852661400211745,3.3505183505321785,0.1428783970714491,0.000526174554709908
Trapper Creek,0.038,0.21266999999999997,0.081625,2.37859266600595,0.39036468867730395,5.895142065724531,160.83805902882298,0.002,0.018000000000000002,0.08435652799886399,0.01430949874632,1.3749964575013403,3.4129696829509553,3.6054942259947924,0.1341183727939811,0.002682912015224246
Trapper Creek,0.038,0.21266999999999997,0.081625,2.37859266600595,0.39036468867730395,5.895142065724531,160.83805902882298,0.0005,0.05,0.396148436442943,0.067199133121189,5.04685764115987,4.886185368693614,4.17560245175383,0.11819654642199377,0.004535740304358912
Trapper Creek,0.038,0.21266999999999997,0.081625,0.756052668837604,0.24737673423660503,5.41576039157173,101.924162040166,0.004,0.018000000000000002,0.00036297640653400003,6.702224254582641e-05,0.327776293575543,1.5267189690653094,2.2086043244706577,0.07646724531079473,2.4909698750533605e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.756052668837604,0.24737673423660503,5.41576039157173,101.924162040166,0.002,0.018000000000000002,0.012704174228675,0.002345778489101,0.653321533331778,1.8276956330543395,2.377638184524987,0.07182236791976675,0.0008718394562675892
Trapper Creek,0.038,0.21266999999999997,0.081625,0.756052668837604,0.24737673423660503,5.41576039157173,101.924162040166,0.0005,0.05,0.149364791288566,0.027579652807575,2.50639658558413,2.6198746236314974,2.755875053211524,0.06337461827704984,0.0036901227728996905
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.004,0.018000000000000002,0.0006376707607030001,0.000124545360569,0.17865595758301703,1.0127769681209404,1.6799166249126474,0.050725946579310496,7.281972253503597e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.002,0.018000000000000002,0.001093149875491,0.00021350633240400002,0.37344245582885294,1.212995676787607,1.8090449277897676,0.047666701286436665,0.0001248338100600617
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.0005,0.05,0.021771901686856002,0.004252334453712,1.52039050056834,1.7404159671445723,2.098172661293912,0.0421005633499292,0.0008950584181304319
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18179243947331197,0.14028340898529698,4.87365968702948,57.7995701701221,0.002,0.018000000000000002,0.0019963702359349998,0.0004096244637780001,0.207522986809068,0.8486386505563952,1.4256898434133247,0.0333486803212073,0.0003565038443309162
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18179243947331197,0.14028340898529698,4.87365968702948,57.7995701701221,0.0005,0.05,0.005989110707803999,0.001228873391333,0.935529294307909,1.218802544078234,1.6546066013623777,0.029482764285486573,0.0003850241518770761
Trapper Creek,0.038,0.21266999999999997,0.081625,1.0986832790598902,0.28705320262568607,5.567640124855349,118.271660545835,0.004,0.018000000000000002,0.017989819397659,0.0032311390453110002,0.42757668059642406,1.870706338333078,2.5290005798672595,0.09369619646852949,0.0009607266777071809
Trapper Creek,0.038,0.21266999999999997,0.081625,1.0986832790598902,0.28705320262568607,5.567640124855349,118.271660545835,0.002,0.018000000000000002,0.029074455592176,0.005222042901512,0.8405883912366422,2.2390253908797826,2.7221738838470686,0.08798626122267819,0.0015526895801326011
Trapper Creek,0.038,0.21266999999999997,0.081625,1.0986832790598902,0.28705320262568607,5.567640124855349,118.271660545835,0.0005,0.05,0.098126287623595,0.017624394792603998,3.1658384529401897,3.2081118474392296,3.15431832291504,0.07760404329567627,0.0018865178398612173
Trapper Creek,0.038,0.21266999999999997,0.081625,1.29406767662466,0.306375489017704,5.635486414452879,126.23282898507401,0.016,0.087,0.056157773348741,0.009965026835078002,0.120489471686762,1.4281984820305242,2.317082842100746,0.11620529238428301,0.0005559535361096163
Trapper Creek,0.038,0.21266999999999997,0.081625,1.29406767662466,0.306375489017704,5.635486414452879,126.23282898507401,0.008,0.040999999999999995,0.205972220314577,0.036549146811238,0.24179431989846603,1.7090388222865034,2.4937244819262934,0.10910100981195797,0.004326858209160314
Trapper Creek,0.038,0.21266999999999997,0.081625,1.29406767662466,0.306375489017704,5.635486414452879,126.23282898507401,0.004,0.018000000000000002,0.27517308940883195,0.048828631491883,0.47820715507295103,2.0452244075037145,2.683938097674533,0.10243710836969448,0.013166832913529623
Trapper Creek,0.038,0.21266999999999997,0.081625,1.29406767662466,0.306375489017704,5.635486414452879,126.23282898507401,0.002,0.018000000000000002,0.413937135812496,0.073451891348883,0.935581711767817,2.447689980712069,2.8887777084057102,0.09618608655011339,0.019806591973282
Trapper Creek,0.038,0.21266999999999997,0.081625,1.29406767662466,0.306375489017704,5.635486414452879,126.23282898507401,0.0005,0.05,1.2629158609701598,0.224100595421766,3.5002823003277403,3.5064519225336013,3.346964533845577,0.0848208727596925,0.021754659141805046
Trapper Creek,0.038,0.21266999999999997,0.081625,3.82273821322384,0.47149838519482595,6.105796241513901,194.26676466797198,0.016,0.087,0.13891304114742198,0.022751011604832002,0.25703822664047,2.5872824349379626,3.4433281252686085,0.21051409563552512,0.0006648465935746021
Trapper Creek,0.038,0.21266999999999997,0.081625,3.82273821322384,0.47149838519482595,6.105796241513901,194.26676466797198,0.008,0.040999999999999995,0.19792838542573898,0.032416474051329,0.497908840193225,3.0944684763138666,3.7045707387589766,0.1975435731444823,0.0020101196387272125
Trapper Creek,0.038,0.21266999999999997,0.081625,3.82273821322384,0.47149838519482595,6.105796241513901,194.26676466797198,0.004,0.018000000000000002,0.38042198850176395,0.062305057924344,0.9586009767075171,3.701265069524555,3.9857676338398966,0.1853815599113727,0.0088001644428377
Trapper Creek,0.038,0.21266999999999997,0.081625,3.82273821322384,0.47149838519482595,6.105796241513901,194.26676466797198,0.002,0.018000000000000002,0.568363161818864,0.093085838330881,1.8366926177332101,4.4272762121443545,4.288455711687137,0.17397725050077265,0.013147739716506854
Trapper Creek,0.038,0.21266999999999997,0.081625,3.82273821322384,0.47149838519482595,6.105796241513901,194.26676466797198,0.0005,0.05,3.2788017352659202,0.536998223585161,6.67124569678317,6.335456062895064,4.965059304415557,0.1532543221631167,0.027305041018785378
Trapper Creek,0.038,0.21266999999999997,0.081625,1.9878238708763998,0.36345407331010604,5.81736822793937,149.75034728523002,0.004,0.018000000000000002,0.086164650377132,0.014811620478708001,0.634990348345064,2.585667452154982,3.1380531582555813,0.12950573835937884,0.0030911214075001847
Trapper Creek,0.038,0.21266999999999997,0.081625,1.9878238708763998,0.36345407331010604,5.81736822793937,149.75034728523002,0.002,0.018000000000000002,0.092611109994389,0.015919760683122,1.22971087492214,3.093803816956493,3.3770567955011015,0.12157621432934808,0.0033223854959434323
Trapper Creek,0.038,0.21266999999999997,0.081625,1.9878238708763998,0.36345407331010604,5.81736822793937,149.75034728523002,0.0005,0.05,0.30489030133446804,0.052410349386198,4.53558319196239,4.43004840623369,3.9115134905541216,0.10716261921906488,0.003937613116015654
Trapper Creek,0.038,0.21266999999999997,0.081625,1.38751238850347,0.314996268924635,5.6646374375777695,129.784762722328,0.004,0.018000000000000002,0.023193684718186,0.004094469411992,0.501206963494955,2.124502220168991,2.7528548312434187,0.10640781684428054,0.0010590764585745275
Trapper Creek,0.038,0.21266999999999997,0.081625,1.38751238850347,0.314996268924635,5.6646374375777695,129.784762722328,0.002,0.018000000000000002,0.032562114231806,0.005748313919580999,0.97873236580749,2.5424748587552912,2.96288158989186,0.09991081744125961,0.0014868602830183752
Trapper Creek,0.038,0.21266999999999997,0.081625,1.38751238850347,0.314996268924635,5.6646374375777695,129.784762722328,0.0005,0.05,0.10032405585944601,0.017710587299714,3.6521895571855896,3.641962426652115,3.4326497456103318,0.08809886415423387,0.0016491689418461314
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6371230355373071,0.23108726470935104,5.347602463633621,95.2125748055468,0.008,0.040999999999999995,0.018669195651766998,0.0034911337891559997,0.140694853188756,1.1622261561132654,1.9284465826186297,0.07419377816835268,0.000630926720598272
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6371230355373071,0.23108726470935104,5.347602463633621,95.2125748055468,0.004,0.018000000000000002,0.026916267517354,0.005033333666891,0.28851177211429807,1.3913905014465087,2.0760821763406128,0.06968918376795809,0.0020719510994408694
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6371230355373071,0.23108726470935104,5.347602463633621,95.2125748055468,0.002,0.018000000000000002,0.023472435309746,0.004389338113551,0.579636905876879,1.6658521480672932,2.235119870547746,0.06546245650238727,0.001806852978973518
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6371230355373071,0.23108726470935104,5.347602463633621,95.2125748055468,0.0005,0.05,0.071595459052894,0.013388328608901,2.24686749539931,2.388374346322269,2.591039993307369,0.05777463972343216,0.0019840501437068682
Trapper Creek,0.038,0.21266999999999997,0.081625,0.112133654254566,0.115741752471275,4.702481028369871,47.6879168532147,0.002,0.018000000000000002,9.146050243576271e-05,1.94494144439893e-05,0.11985368720833901,0.6561387456841913,1.2009925316799062,0.025784073423752146,2.2587036205239963e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.112133654254566,0.115741752471275,4.702481028369871,47.6879168532147,0.0005,0.05,0.0033840385901229997,0.000719628334428,0.626265876574114,0.9430641659714409,1.3945476131608658,0.022812668587308307,0.0003008593222539618
Valley Creek,0.005,0.133355,0.04,6.9658785218745605,0.47167399231450496,22.5600234530967,19.6652679245725,0.004,0.087,0.046306715063521,0.0020526004842060003,0.038034377384792,0.9003948558065377,1.598841446720428,0.21558416551257498,0.0012560385547559663
Valley Creek,0.005,0.133355,0.04,6.9658785218745605,0.47167399231450496,22.5600234530967,19.6652679245725,0.002,0.08,0.06909255898366601,0.003062610246275,0.10249391087956099,1.0740459109710374,1.7171041012365347,0.2017651718048545,0.002038072083490519
Valley Creek,0.005,0.133355,0.04,6.9658785218745605,0.47167399231450496,22.5600234530967,19.6652679245725,0.0005,0.11900000000000001,0.619627949183303,0.027465749336278,0.525117009796211,1.527429737599284,1.9797858830523634,0.17662964668165765,0.012287464805168688
Valley Creek,0.005,0.133355,0.04,6.9658785218745605,0.47167399231450496,22.5600234530967,19.6652679245725,0.002,0.08,0.024773139745917005,0.001098099024472,0.10249391087956099,1.0740459109710374,1.7171041012365347,0.2017651718048545,0.0007307508258377318
Valley Creek,0.005,0.133355,0.04,6.9658785218745605,0.47167399231450496,22.5600234530967,19.6652679245725,0.0005,0.11900000000000001,0.8009981851179669,0.035505201791268995,0.525117009796211,1.527429737599284,1.9797858830523634,0.17662964668165765,0.0158841075868404
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.008,0.052000000000000005,0.04051724137931,0.001777125066291,0.015877415397182,0.8206551801421951,1.5740766298750357,0.25044079150519927,0.0016612546814297785
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.004,0.087,0.486206896551724,0.021325500795488,0.04994577852687099,0.9793891968148134,1.6910389102213887,0.23449801089569877,0.011915205990942385
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.002,0.08,1.50724137931034,0.066109052466014,0.12486678952759299,1.1685750335240124,1.8164319422791841,0.21952296451896633,0.04016913819696524
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.0005,0.11900000000000001,6.0694827586206905,0.266213334930346,0.6039561461329289,1.6626451190502243,2.0949665991277557,0.1922657472915246,0.10874377702910233
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.008,0.052000000000000005,0.156460980036298,0.006862528643446,0.015877415397182,0.8206551801421951,1.5740766298750357,0.25044079150519927,0.00641508470710177
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.004,0.087,0.19451905626134303,0.008531792367527,0.04994577852687099,0.9793891968148134,1.6910389102213887,0.23449801089569877,0.004766971922766888
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.002,0.08,0.697731397459165,0.030603168274825,0.12486678952759299,1.1685750335240124,1.8164319422791841,0.21952296451896633,0.018595076617206094
Valley Creek,0.005,0.133355,0.04,8.07022511680589,0.501155785656362,22.799319050673198,20.894437593477896,0.0005,0.11900000000000001,3.17996370235935,0.139476257834352,0.6039561461329289,1.6626451190502243,2.0949665991277557,0.1922657472915246,0.05697376161401085
Valley Creek,0.005,0.133355,0.04,6.2579640379442205,0.45130098658154905,22.3873364241478,18.8158663830512,0.004,0.087,0.034246823956443,0.0015297408904570002,0.029940231956079,0.8467322145957377,1.5346668660019103,0.2027355628689402,0.0010001839709172127
